buyer_province,buyer_city,buyer_district,buyer_village,seller_province,seller_city,seller_district,seller_village,buyer_name,seller_name,buyer_npwp,buyer_active_pkp_flag,seller_npwp,seller_active_pkp_flag,buyer_klu_code,buyer_klu_description,seller_klu_code,seller_klu_description,invoice_date,international_transcation_flag,normalized_item_name,brand,category,quantity,unit_amount,discount_amount,dpp_amount,ppn_amount,ppnbm_amount,gross_amount
Jawa Timur,Malang,Klojen,Kauman,Bali,Badung,Kuta,Legian,Sekretariat Pekerjaan Umum,PT Prayoga,791391929454847,true,590789693920834,true,13113,industri pemintalan benang jahit,13113,industri pemintalan benang jahit,2024-12-14,false,television,arashi,Televisions,7,8095071,1269520,55395977,6093557,0,61489534
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Kementerian Kesehatan,PT Haryanto Hariyah Tbk,760334526991040,true,844422448124063,true,49425,angkutan darat lainnya untuk wisata,49425,angkutan darat lainnya untuk wisata,2025-02-08,true,fresh bread,arnon,Fresh bread,7,1861276,487900,12541032,1379513,0,13920545
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Badan Pekerjaan Umum,PT Laksita Nurdiyanti Tbk,206281160654912,false,977931397873023,true,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,52349,perdagangan eceran khusus bahan konstruksi lainnya di dalam bangunan,2024-09-21,true,instant noodle or pasta,burung dara,Plain pasta and noodles,6,4721056,1267049,27059287,2976521,0,30035808
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Badan Keuangan,UD Prabowo,986867918305165,false,629221846600122,false,30001,industri mesin kantor dan akuntansi manual,30001,industri mesin kantor dan akuntansi manual,2025-06-30,true,freezer,sanken,Upright cabinet freezer,9,2176969,1468414,18124307,1993673,0,20117980
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Kementerian Perhubungan,PT Nainggolan (Persero) Tbk,565781776694731,true,354986999757320,false,92424,gelanggang permainan dan ketangkasan,92424,gelanggang permainan dan ketangkasan,2025-06-05,true,snack foods,wafello,Snack foods,7,6367154,2223203,42346875,4658156,0,47005031
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Keuangan,PT Usada Mustofa (Persero) Tbk,394104707514334,false,842989843881815,true,45102,perdagangan besar mobil bekas,45102,perdagangan besar mobil bekas,2025-02-03,true,baby diapers,sweety,Infant diapers,2,2311026,378735,4243317,466764,0,4710081
Jawa Barat,Bandung,Coblong,Dago,Jawa Barat,Bandung,Coblong,Dago,Kementerian Pendidikan,UD Wahyudin,188504133981025,false,919877829525913,true,80122,jasa pendidikan sekolah dasar swasta,80122,jasa pendidikan sekolah dasar swasta,2024-12-23,true,edible vegetable oil,kunci mas,Edible vegetable or plant oils,10,9073079,6625083,84105707,9251627,0,93357334
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Badan Pekerjaan Umum,CV Laksmiwati Ardianto (Persero) Tbk,526696650630979,false,155336391619863,true,02119,pengusahaan hutan lainnya,02119,pengusahaan hutan lainnya,2025-07-27,false,laundry washing machine,toshiba,Laundry type washing machines,3,5061578,1112230,14072504,1547975,0,15620479
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Direktorat Perhubungan,UD Dabukke Santoso,156295899262267,false,590673338290286,false,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2025-06-16,true,instant noodle or pasta,pop mie,Plain pasta and noodles,1,5263387,330036,4933351,542668,0,5476019
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Badan Kesehatan,Perum Ardianto Prasetya,979618718023981,true,247332089166305,true,23963,industri  barang  dari  batu  untuk  keperluan  rumah tangga dan pajangan,23963,industri  barang  dari  batu  untuk  keperluan  rumah tangga dan pajangan,2024-10-01,false,powdered milk,chil kid,Powdered milk,5,6835319,1599122,32577473,3583522,0,36160995
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Sekretariat Pekerjaan Umum,PD Mandala Andriani (Persero) Tbk,357721003050998,true,882263907782091,false,16295,industri kayu bakar dan pelet kayu,16295,industri kayu bakar dan pelet kayu,2025-01-23,true,social media advertising,fb,Online and social media publicity service,3,2036662,183404,5926582,651924,0,6578506
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Dinas Keuangan,UD Saefullah,175808806762437,false,216702970547539,true,55212,restoran/rumah makan talam selaka,55212,restoran/rumah makan talam selaka,2025-02-23,true,insurance service,avrist,Insurance law service,5,1726290,96783,8534667,938813,0,9473480
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Sekretariat Pekerjaan Umum,Perum Firmansyah Januar Tbk,545950671909340,false,656798318866382,true,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2025-02-07,true,ecommerce advertising,bliklan,Advertising,2,2950598,375772,5525424,607796,0,6133220
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Jawa Timur,Malang,Klojen,Kauman,Kementerian Kesehatan,UD Suryatmi Ardianto (Persero) Tbk,224870721442002,true,329557641693740,false,13113,industri pemintalan benang jahit,13113,industri pemintalan benang jahit,2024-12-30,true,television,arashi,Televisions,8,5790329,1912400,44410232,4885125,0,49295357
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Badan Pekerjaan Umum,CV Kusmawati (Persero) Tbk,448760685252173,true,856322796013409,true,10291,industri penggaraman/pengeringan biota air lainnya,10291,industri penggaraman/pengeringan biota air lainnya,2025-05-21,false,snack foods,cheetos,Snack foods,5,6123841,1125561,29493644,3244300,0,32737944
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Kesehatan,PD Hutagalung,225426259385347,true,317917812140599,true,67123,manager investasi,67123,manager investasi,2025-06-05,false,laptop notebook computers,apple,Notebook computers,5,9063842,4120932,41198278,4531810,0,45730088
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Dinas Perhubungan,PD Padmasari (Persero) Tbk,134570920711828,true,706743824059773,false,63210,pergudangan,63210,pergudangan,2024-08-08,true,edible vegetable oil,barco,Edible vegetable or plant oils,2,8014694,741616,15287772,1681654,0,16969426
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Jawa Barat,Bandung,Coblong,Dago,Dinas Pendidikan,CV Mustofa Tbk,785538570473950,true,909731580178013,true,45311,instalasi air (plumbing),45311,instalasi air (plumbing),2025-01-16,false,electric fan,maspion,Domestic electric fan,10,3899318,1388415,37604765,4136524,0,41741289
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Direktorat Pekerjaan Umum,PD Ardianto Pratiwi,678924167757376,true,578493040313829,false,02011,pengusahaan hutan jati,02011,pengusahaan hutan jati,2024-12-06,true,hair shampoo,zinc,Shampoos,5,4313134,1067002,20498668,2254853,0,22753521
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Direktorat Pekerjaan Umum,Perum Adriansyah Hasanah,344820091747971,false,983018237420847,true,10794,"industri kerupuk, keripik, peyek dan sejenisnya",10794,"industri kerupuk, keripik, peyek dan sejenisnya",2025-03-03,true,water,eternal plus,Water,6,4092026,517295,24034861,2643834,0,26678695
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Badan Keuangan,PT Wacana Mardhiyah (Persero) Tbk,751643094997471,true,639692007626141,true,47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",47895,"perdagangan eceran kaki lima dan los pasar pakaian, alas kaki, perlengkapan pakaian dan barang perlengkapan pribadi bekas",2024-08-15,false,ecommerce advertising,bliklan,Advertising,8,2357375,532242,18326758,2015943,0,20342701
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Dinas Pekerjaan Umum,PD Pranowo Prasetyo Tbk,354887620315599,false,687114138365956,true,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2025-03-27,true,feminine hygiene products,softex,Feminine hygiene products,10,1781464,316560,17498080,1924788,0,19422868
Bali,Badung,Kuta,Legian,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Pekerjaan Umum,Perum Irawan Tbk,338795560801229,true,236374427383734,true,92424,gelanggang permainan dan ketangkasan,92424,gelanggang permainan dan ketangkasan,2024-11-23,true,snack foods,wafello,Snack foods,1,3155702,120596,3035106,333861,0,3368967
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Jawa Timur,Malang,Klojen,Kauman,Kementerian Pendidikan,PT Megantara Pranowo Tbk,772010474753886,false,534859919111301,true,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2025-04-27,true,water,prima,Water,9,1452766,619649,12455245,1370076,0,13825321
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Dinas Pendidikan,UD Yuliarti,674587552279046,true,643346804284290,false,31202,industri peralatan pengontrol arus listik,31202,industri peralatan pengontrol arus listik,2025-02-14,false,powdered milk,dnco,Powdered milk,9,2369495,817836,20507619,2255838,0,22763457
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Direktorat Perhubungan,PT Sitompul,305342025641483,true,414068691443649,false,07301,pertambangan emas dan perak,07301,pertambangan emas dan perak,2025-07-08,false,marketing and customer relationship management software,salesforce,Customer relationship management software maintenance,8,1300454,347505,10056127,1106173,0,11162300
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Timur,Malang,Klojen,Kauman,Kementerian Perhubungan,CV Saragih,517676619424913,false,197439353977225,true,08992,penggalian batu bahan industri,08992,penggalian batu bahan industri,2025-03-24,true,soft drinks,lasegar,Soft drinks,5,76602,29295,353715,38908,0,392623
Jawa Tengah,Solo,Banjarsari,Sragen,Bali,Badung,Kuta,Legian,Badan Pekerjaan Umum,CV Hutagalung,319153971350300,false,717257322468565,true,45102,perdagangan besar mobil bekas,45102,perdagangan besar mobil bekas,2025-01-16,false,baby diapers,sweety,Infant diapers,9,2412680,1585114,20129006,2214190,0,22343196
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Sekretariat Perhubungan,Perum Fujiati Puspasari Tbk,725349635018481,true,695756942907529,false,92429,jasa rekreasi lainnya,92429,jasa rekreasi lainnya,2025-01-14,true,television,panasonic,Televisions,6,563967,194508,3189294,350822,0,3540116
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Sekretariat Kesehatan,PT Sihotang Tbk,125078857372742,true,585950349685285,false,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2024-11-07,false,snack foods,dk,Snack foods,9,9735691,3133513,84487706,9293647,0,93781353
DKI Jakarta,Jakarta Timur,Matraman,Pisangan Baru,Bali,Badung,Kuta,Legian,Direktorat Keuangan,UD Anggriawan Yulianti,674766849905497,false,618553382337597,false,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,28222,industri mesin dan perkakas mesin untuk pengerjaan kayu,2024-10-23,false,feminine hygiene products,softex,Feminine hygiene products,5,1563511,703556,7113999,782539,0,7896538
Jawa Barat,Bandung,Coblong,Dago,Bali,Badung,Kuta,Legian,Sekretariat Pekerjaan Umum,Perum Lazuardi Tbk,415624882962880,true,902508663032514,false,26412,industri kapur,26412,industri kapur,2025-06-06,true,baby diapers,mamy  poko,Infant diapers,7,4517288,742501,30878515,3396636,0,34275151
Jawa Barat,Bandung,Coblong,Dago,Jawa Timur,Malang,Klojen,Kauman,Badan Kesehatan,UD Mansur,490251695937375,false,647304988933719,true,80122,jasa pendidikan sekolah dasar swasta,80122,jasa pendidikan sekolah dasar swasta,2024-11-16,false,edible vegetable oil,kunci mas,Edible vegetable or plant oils,7,8535875,1060479,58690646,6455971,0,65146617
Bali,Badung,Kuta,Legian,Jawa Timur,Malang,Klojen,Kauman,Kementerian Perhubungan,Perum Nainggolan Laksmiwati Tbk,561628849555217,false,159493674980941,false,45227,bangunan dermaga,45227,bangunan dermaga,2024-10-29,true,fresh bread,jordan,Fresh bread,4,2331909,291971,9035665,993923,0,10029588
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Sekretariat Pekerjaan Umum,CV Ardianto,281175390430710,false,609609539426211,true,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2025-07-03,true,snack foods,dk,Snack foods,3,7091150,304036,20969414,2306635,0,23276049
Bali,Badung,Kuta,Legian,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Kementerian Pendidikan,Perum Sitorus Wibisono,518611454366118,true,300410090725780,false,50228,angkutan penyeberangan umum dalam kabupaten/kota untuk barang,50228,angkutan penyeberangan umum dalam kabupaten/kota untuk barang,2025-07-20,true,inkjet printer,toshiba,Inkjet printers,2,5334544,389923,10279165,1130708,0,11409873
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Jawa Timur,Malang,Klojen,Kauman,Kementerian Pendidikan,PD Kuswoyo Tamba Tbk,179802478247144,false,453431113521166,true,23963,industri  barang  dari  batu  untuk  keperluan  rumah tangga dan pajangan,23963,industri  barang  dari  batu  untuk  keperluan  rumah tangga dan pajangan,2025-05-13,true,powdered milk,chil kid,Powdered milk,8,4352109,2938785,31878087,3506589,0,35384676
DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Jawa Barat,Bandung,Coblong,Dago,Sekretariat Pekerjaan Umum,CV Wasita Thamrin (Persero) Tbk,340198507407331,false,248061887699911,false,26311,industri bata tahan api dan sejenisnya,26311,industri bata tahan api dan sejenisnya,2025-06-10,false,detergent and laundry products,vanish,Laundry products,8,1988893,867003,15044141,1654855,0,16698996
DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Keuangan,PT Rajata Tbk,151120127932294,true,972214879485147,false,01223,pembibitan dan budidaya ayam buras,01223,pembibitan dan budidaya ayam buras,2024-10-09,true,water,prima,Water,3,1202942,245509,3363317,369964,0,3733281
Jawa Barat,Bandung,Coblong,Dago,Bali,Badung,Kuta,Legian,Direktorat Pekerjaan Umum,Perum Mayasari,556697017225797,false,714373506720407,false,26311,industri bata tahan api dan sejenisnya,26311,industri bata tahan api dan sejenisnya,2024-11-23,true,detergent and laundry products,vanish,Laundry products,7,7562915,1625344,51315061,5644656,0,56959717
Bali,Badung,Kuta,Legian,Bali,Badung,Kuta,Legian,Badan Kesehatan,PT Pudjiastuti Fujiati Tbk,998236495485384,false,708202321126863,true,47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",47822,"perdagangan eceran kaki lima dan los pasar roti, kue kering, kue basah dan sejenisnya",2025-04-18,false,snack foods,dk,Snack foods,6,940416,467157,5175339,569287,0,5744626
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Badan Perhubungan,UD Firmansyah Pradipta,331924623874006,true,768859593777022,true,13113,industri pemintalan benang jahit,13113,industri pemintalan benang jahit,2025-04-27,false,television,arashi,Televisions,6,1847513,89139,10995939,1209553,0,12205492
Jawa Tengah,Solo,Banjarsari,Sragen,DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Sekretariat Perhubungan,UD Sihotang Namaga (Persero) Tbk,776693979289715,true,469896079711261,false,30001,industri mesin kantor dan akuntansi manual,30001,industri mesin kantor dan akuntansi manual,2024-12-08,false,freezer,sanken,Upright cabinet freezer,7,955691,185752,6504085,715449,0,7219534
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Pendidikan,PT Wahyudin,252259454791121,true,983755293194569,false,46413,perdagangan besar alas kaki,46413,perdagangan besar alas kaki,2025-05-29,true,laundry washing machine,brother,Laundry type washing machines,1,2699267,218985,2480282,272831,0,2753113
DKI Jakarta,Jakarta Barat,Grogol,Tanjung Duren,Jawa Tengah,Solo,Banjarsari,Sragen,Sekretariat Keuangan,PT Iswahyudi Iswahyudi (Persero) Tbk,813499037530093,false,593212706834818,false,10291,industri penggaraman/pengeringan biota air lainnya,10291,industri penggaraman/pengeringan biota air lainnya,2025-05-25,true,snack foods,cheetos,Snack foods,8,1725927,928917,12878499,1416634,0,14295133
Jawa Barat,Bandung,Coblong,Dago,Jawa Tengah,Solo,Banjarsari,Sragen,Kementerian Pendidikan,PT Irawan Marbun (Persero) Tbk,424087033760885,true,442347418638007,true,67204,broker,67204,broker,2024-08-26,true,air conditioner,changhong,Air conditioners,10,2038393,6300,20377630,2241539,0,22619169
Jawa Tengah,Solo,Banjarsari,Sragen,Jawa Timur,Malang,Klojen,Kauman,Kementerian Pekerjaan Umum,UD Dongoran Suartini Tbk,805780378875653,true,349253940551025,false,01702,penangkaran satwa liar,01702,penangkaran satwa liar,2025-01-19,true,bathing soap,lifebuoy,Soaps,9,6075942,2903365,51780113,5695812,0,57475925
Jawa Barat,Bandung,Coblong,Dago,DKI Jakarta,Jakarta Timur,Jatinegara,Bali Mester,Kementerian Pendidikan,Perum Mandasari,741081794691388,true,121640811734455,false,10291,industri penggaraman/pengeringan biota air lainnya,10291,industri penggaraman/pengeringan biota air lainnya,2024-08-23,false,snack foods,cheetos,Snack foods,9,1036329,77267,9249694,1017466,0,10267160
Jawa Timur,Malang,Klojen,Kauman,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Dinas Kesehatan,UD Gunarto Utama (Persero) Tbk,318251607326656,false,754206441069666,false,45102,perdagangan besar mobil bekas,45102,perdagangan besar mobil bekas,2025-01-09,true,baby diapers,sweety,Infant diapers,1,96625,6432,90193,9921,0,100114
Jawa Timur,Malang,Klojen,Kauman,Jawa Tengah,Solo,Banjarsari,Sragen,Badan Pendidikan,UD Palastri,655326699481841,true,527263283762977,false,52213,perdagangan eceran khusus sayuran di dalam bangunan,52213,perdagangan eceran khusus sayuran di dalam bangunan,2024-08-28,false,instant noodle or pasta,pop mie,Plain pasta and noodles,3,6612626,385131,19452747,2139802,0,21592549
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,Bali,Badung,Kuta,Legian,Dinas Kesehatan,UD Permata Pratama Tbk,472705698672023,true,117150103961182,true,24202,industri pembuatan logam dasar bukan besi,24202,industri pembuatan logam dasar bukan besi,2024-10-24,true,taxicab service,blue bird,Taxicab services,7,828376,373470,5425162,596767,0,6021929
DKI Jakarta,Jakarta Pusat,Tanah Abang,Bendungan Hilir,DKI Jakarta,Jakarta Selatan,Cilandak,Cipete,Direktorat Perhubungan,CV Suryono Waskita,347636836659385,true,417041628785616,false,67123,manager investasi,67123,manager investasi,2025-05-21,false,laptop notebook computers,apple,Notebook computers,6,9488405,4668122,52262308,5748853,0,58011161
Jawa Timur,Malang,Klojen,Kauman,Jawa Barat,Bandung,Coblong,Dago,Direktorat Pendidikan,CV Prayoga Hassanah,370522136501454,false,301742698332954,true,45102,perdagangan besar mobil bekas,45102,perdagangan besar mobil bekas,2024-07-31,true,baby diapers,sweety,Infant diapers,8,6258308,2967244,47099220,5180914,0,52280134
